ability_id,name,tactic,technique_id,platform,executors_sources,requirements_sources
03526668cc55b6544244b107feadaf22,LSASS read with pypykatz,credential-access,T1003.001,darwin,[],[]
bead649d4e8d5e0f507e8e71914724db,LaZagne - Credentials from Browser,credential-access,T1555.003,darwin,[],[]
927d62f0c59f2a0832d95562bc3e84e2,LaZagne.py - Dump Credentials from Firefox Browser,credential-access,T1555.003,darwin,[],[]
96d3c175-5e58-424c-8350-d7514b28a075,Lateral Movement - Certutil,lateral-movement,T1570,darwin,[],"['remote.host.fqdn', 'remote.host.fqdn']"
22881b9d-0efa-4ef4-9704-df0f11170cc3,Lateral Movement - esentutl,lateral-movement,T1564.004,darwin,[],"['remote.host.fqdn', 'remote.host.fqdn']"
23246f1b042898be6b168efedcb36fd4,Launch Agent,multiple,T1543.001,darwin,[],[]
506074e8dd220bcbee66150349292c00,Launch Daemon,multiple,T1543.004,darwin,[],[]
e658d2552728a97b1a3c70838176c94d,Launch DirLister Executable,discovery,T1083,darwin,[],[]
290915ea4ec9fae461442bd89d9d8098,Launch NSudo Executable,multiple,T1134.001,darwin,[],[]
58193baa89a80d5bcd0276e89b3f76c6,Launchctl,execution,T1569.001,darwin,[],[]
6a411cadf7c87edcb445422ce6785550,Launches an executable using Rundll32 and pcwutl.dll,defense-evasion,T1218.011,darwin,[],[]
47d08617-5ce1-424a-8cc5-c9c978ce6bf9,Leave note,impact,T1491,darwin,[],[]
0ef4cc7b-611c-4237-b20b-db36b6906554,Leverage Procdump for lsass memory,credential-access,T1003.001,darwin,[],[]
c157df565590c06f433bc25a3ac5a8e9,LinEnum tool execution,execution,T1059.004,darwin,[],[]
74117090d6c33ade24c37b5d5b804681,Linux - Load Kernel Module via insmod,multiple,T1547.006,darwin,[],[]
d38cba2905e62b4c1a7e5c88137ce485,Linux Base64 Encoded Shebang in CLI,defense-evasion,T1140,darwin,[],[]
3d331538a65d7ebee865a1906f729bad,Linux Download File and Run,command-and-control,T1105,darwin,[],[]
46098c66-8d9a-4d23-8a95-dd5021c385ae,Linux Enumeration & Privilege Escalation Discovery Script,discovery,T1082,darwin,[],[]
d7456d8122cfc76421fc4806934fc448,Linux List Kernel Modules,discovery,T1082,darwin,[],[]
a8cbe77b7a99330611885fbb85c0dc70,Linux VM Check via Hardware,discovery,T1082,darwin,[],[]
5c010088084e0d6cc72f2632b021dc4d,Linux VM Check via Kernel Modules,discovery,T1082,darwin,[],[]
7fa328192c9a6815c2ea93fe54fa0059,List All Secrets,credential-access,T1552.007,darwin,[],[]
52177cc1-b9ab-4411-ac21-2eadc4b5d3b8,List Directory,discovery,T1083,darwin,[],[]
ee12056a74be07c381877d47531429b6,List Google Chrome / Edge Chromium Bookmarks on Windows with command prompt,discovery,T1217,darwin,[],[]
abc25aecd2ed0524af31e79add29cc43,List Google Chrome / Opera Bookmarks on Windows with powershell,discovery,T1217,darwin,[],[]
0142dca15d1eaabd3333bae002d1e15a,List Google Chrome Bookmark JSON Files on macOS,discovery,T1217,darwin,[],[]
69bbe2183fa09c00ccaac62d48e214f8,List Internet Explorer Bookmarks using the command prompt,discovery,T1217,darwin,[],[]
90cac81169ebb96b4bfdc0c17a507b67,List Mozilla Firefox Bookmark Database Files on Linux,discovery,T1217,darwin,[],[]
7f1915b1e29069b2d91dfabf4177f13c,List Mozilla Firefox Bookmark Database Files on macOS,discovery,T1217,darwin,[],[]
f7a0f7d704aa52a764d9d1bee81e65d6,List Mozilla Firefox bookmarks on Windows with command prompt,discovery,T1217,darwin,[],[]
278b4cdafa0ddc90b98bc2ce8df2c05f,List OS Information,discovery,T1082,darwin,[],[]
b71736aec5f0386d81a9d711a948e86b,List Open Egress Ports,discovery,T1016,darwin,[],[]
fb8568a6da66d194ab39409de52be4ff,List Process Main Windows - C# .NET,discovery,T1010,darwin,[],[]
8afbf7b71eb22ce8a3d64218f6a8128f,List Safari Bookmarks on MacOS,discovery,T1217,darwin,[],[]
71b3d2945679566b9d94d8cb11df4b70,List Windows Firewall Rules,discovery,T1016,darwin,[],[]
97f08c0a2e89b3710d38bf6e4a6b2cbb,List macOS Firewall Rules,discovery,T1016,darwin,[],[]
958ef3f865356e682d569ff36cbf88de,List opened files by user,discovery,T1087.001,darwin,[],[]
52dff845d1f77f440cd58189e2de92cf,ListCronjobs,multiple,T1053.007,darwin,[],[]
c85384aa4b2dbca53e4ef5f9cac7a39b,ListSecrets,credential-access,T1552.007,darwin,[],[]
9fdb4afa0cadeac6542326af9b29d8dc,Living off the land Terminal Input Capture on Linux with pam.d,multiple,T1056.001,darwin,[],[]
5f92451000354bf26a40f5c817b5846d,Load Arbitrary DLL via Wuauclt (Windows Update Client),defense-evasion,T1218,darwin,[],[]
bed8f28e-c0ed-463e-9e31-d5607e5473df,Load Metasploit Abilities,build-capabilities,T1349,darwin,[],[]
0b70a0fd3c25e63253ad773c36cb00f2,Loadable Kernel Module based Rootkit,defense-evasion,T1014,darwin,[],[]
b090e40b24bc742cb16c0224e7ec7065,Loadable Kernel Module based Rootkit,defense-evasion,T1014,darwin,[],[]
b8a4225aa3022f4bde3d812c250f7217,Loadable Kernel Module based Rootkit (Diamorphine),defense-evasion,T1014,darwin,[],[]
74d1b640-7f1e-4b36-beba-23a8228f39e0,Local FQDN,discovery,TA0007,darwin,[],[]
a41c2324-8c63-4b15-b3c5-84f920d1f226,Locate file from printer queue,discovery,T1083,darwin,['host.system.path'],[]
cb6e6c7e18aba2207c696368f8edb23a,LockBit Black - Disable Privacy Settings Experience Using Registry -Powershell,defense-evasion,T1562.001,darwin,[],[]
2d74c884d1e0b55f41542ef64bc8fe4b,LockBit Black - Disable Privacy Settings Experience Using Registry -cmd,defense-evasion,T1562.001,darwin,[],[]
be9d436d25abc40a95d31dd28ca7b0cf,LockBit Black - Disable the ETW Provider of Windows Defender -Powershell,defense-evasion,T1562.006,darwin,[],[]
8725359f7529791717634d8fdd8948e6,LockBit Black - Disable the ETW Provider of Windows Defender -cmd,defense-evasion,T1562.006,darwin,[],[]
5e0427f03faf554046c6a29864087b49,LockBit Black - Modify Group policy settings -Powershell,multiple,T1484.001,darwin,[],[]
e9345933cc8cb67dbc560f3c2066edd0,LockBit Black - Modify Group policy settings -cmd,multiple,T1484.001,darwin,[],[]
986876c6024765475043100f9e080fc8,LockBit Black - Unusual Windows firewall registry modification -Powershell,defense-evasion,T1562.004,darwin,[],[]
47c89ca1bebf31127217a582c1ef8661,LockBit Black - Unusual Windows firewall registry modification -cmd,defense-evasion,T1562.004,darwin,[],[]
40480323b4f54b0d1f0b814771ec5776,LockBit Black - Use Registry Editor to turn on automatic logon -cmd,defense-evasion,T1562.001,darwin,[],[]
4df316c222125fe7372723c5b3434977,Lockbit Black - Use Registry Editor to turn on automatic logon -Powershell,defense-evasion,T1562.001,darwin,[],[]
f1b3fca18d7465cd10e5a7477a3bf97d,LogMeIn Files Detected Test on Windows,command-and-control,T1219,darwin,[],[]
0f9a074d436196d0796e2cb3ecb964e8,Logging Configuration Changes on Linux Host,defense-evasion,T1562.006,darwin,[],[]
3b705c3783af10560a0cdfa46c7bc78f,Logging bash history to syslog,multiple,T1056.001,darwin,[],[]
575e90a4ba9a5eb7019c0238681c018a,Login as nobody (Linux),multiple,T1078.003,darwin,[],[]
17be2b5f2b1dd2d7dd2eb1a63aecdeee,Logoff System - Windows,impact,T1529,darwin,[],[]
a50586369af237825fc9ccd500b80e5d,Logon Scripts,multiple,T1037.001,darwin,[],[]
6621c3d77cfc40676e5ff46af37ceb4e,Lolbas ie4uinit.exe use as proxy,defense-evasion,T1218,darwin,[],[]
9b34fc9731b75debb71fc7a0101a03ad,Lolbas replace.exe use to copy UNC file,command-and-control,T1105,darwin,[],[]
087b39642aeab378db9c474ce07e1b4e,Lolbas replace.exe use to copy file,command-and-control,T1105,darwin,[],[]
6c35402f56f69f6eaf8c0cbe36fa1638,Lolbin Gpscript logon option,defense-evasion,T1218,darwin,[],[]
209d25131d45ef2d76e3bf69d200173f,Lolbin Gpscript startup option,defense-evasion,T1218,darwin,[],[]
f68c7284a0d5faf3fc9dfa8c67db0586,Lolbin Jsc.exe compile javascript to dll,defense-evasion,T1127,darwin,[],[]
c7377e8d72e51f1d71f37f86357540c2,Lolbin Jsc.exe compile javascript to exe,defense-evasion,T1127,darwin,[],[]
6646e3ecc1d5a25bc1cd7e68fe43763b,MAZE FTP Upload,exfiltration,T1048.003,darwin,[],[]
b944f7b8548f3a3c8036f1b55324f881,MAZE Propagation Script,command-and-control,T1105,darwin,[],[]
0fdc205a9f53455b1a14eb367a2d6ab7,MSBuild Bypass Using Inline Tasks (C#),defense-evasion,T1127.001,darwin,[],[]
40c845837d06a51ff93c3449d6e00648,MSBuild Bypass Using Inline Tasks (VB),defense-evasion,T1127.001,darwin,[],[]
5a1dc4ce41e376e1928d3a399ccadff3,MSFT Get-GPO Cmdlet,discovery,T1615,darwin,[],[]
0a4318388a85274588de8a60688c622f,MSP360 Connect Execution,command-and-control,T1219,darwin,[],[]
95828bbf041dab6f9743339122c4b7e1,MSXSL Bypass using local files,defense-evasion,T1220,darwin,[],[]
b1129d5b6d29f6611c03e4f091d6c42d,MSXSL Bypass using remote files,defense-evasion,T1220,darwin,[],[]
a148e685a0a83fb45ee1c4a722905e7c,Mac Hidden file,defense-evasion,T1564.001,darwin,[],[]
b9dd5e8853b5e83299c439c34f9b77de,MacOS - Load Kernel Module via KextManagerLoadKextWithURL(),multiple,T1547.006,darwin,[],[]
87c08b408756abf34e1fa3403d01fde7,MacOS - Load Kernel Module via kextload and kmutil,multiple,T1547.006,darwin,[],[]
92a964d6a72ac5162788d5a81cf1311a,MacOS Swift Keylogger,multiple,T1056.001,darwin,[],[]
7ecae3350a573cf886e1a51e21b2cbbd,Make and modify binary from C source,multiple,T1548.001,darwin,[],[]
2e136b3814e4eb292c9234b5830833e1,Make and modify capabilities of a binary,multiple,T1548.001,darwin,[],[]
0962e6107fcfa0f5abe2c5880d31cf34,Makes Eventlog blind with Phant0m,defense-evasion,T1562.002,darwin,[],[]
ab1b50880382b06d48d3d23ad1786239,Maldoc choice flags command execution,execution,T1204.002,darwin,[],[]
b939c81cba750f4b3ef67e6b0456b41e,Malicious Execution from Mounted ISO Image,execution,T1204.003,darwin,[],[]
9630f6d2ac825e459abc69a7d692e98b,Malicious PAM module,multiple,T1556.003,darwin,[],[]
f4873fff8940c0507868b38e78de1b0d,Malicious PAM rule,multiple,T1556.003,darwin,[],[]
af4bcca1e12279e4b6388cefcf40b190,Malicious User Agents - CMD,command-and-control,T1071.001,darwin,[],[]
810ebb2d039e78c1017dcb5efbd4a074,Malicious User Agents - Nix,command-and-control,T1071.001,darwin,[],[]
ef2c951840423ba90c208867dcf89c87,Malicious User Agents - Powershell,command-and-control,T1071.001,darwin,[],[]
18348573c1f989a6cca9e9bf10809700,Malicious process Masquerading as LSM.exe,defense-evasion,T1036.003,darwin,[],[]
b3f30f3fd6b58f412ca7f06c4408b6a1,Malware Masquerading and Execution from Zip File,defense-evasion,T1036,darwin,[],[]
356d1722-7784-40c4-822b-0cf864b0b36d,Manx,command-and-control,T1105,darwin,[],[]
31a7326fcc56c71d97da23e3fe1ec364,Map Admin Share PowerShell,lateral-movement,T1021.002,darwin,[],[]
a719076e595f5a106be38682a444ad2c,Map admin share,lateral-movement,T1021.002,darwin,[],[]
029770bd7c3a403daeab3af692af0046,Masquerade as a built-in system executable,defense-evasion,T1036.005,darwin,[],[]
7e4a00e15142a1c5edb9dd0ecc86f1d3,Masquerading - cscript.exe running as notepad.exe,defense-evasion,T1036.003,darwin,[],[]
6fdc9037290299164d52b65219d628ef,Masquerading - non-windows exe running as windows exe,defense-evasion,T1036.003,darwin,[],[]
f82efa1ac00819fe5260af67800cbdcb,Masquerading - powershell.exe running as taskhostw.exe,defense-evasion,T1036.003,darwin,[],[]
995a75a3009f98f56160ea61cb00645a,Masquerading - windows exe running as different windows exe,defense-evasion,T1036.003,darwin,[],[]
0c05ae67acce3a0130e88a69c075810f,Masquerading - wscript.exe running as svchost.exe,defense-evasion,T1036.003,darwin,[],[]
bfaa2b76303409212beaf87d88cc8564,Masquerading as Linux crond process.,defense-evasion,T1036.003,darwin,[],[]
d5ac8f5ec45224dc36453a9490845f23,Masquerading as Windows LSASS process,defense-evasion,T1036.003,darwin,[],[]
1c4576eb8d4cea58c18e4b087d9c9ac0,Microsoft.Workflow.Compiler.exe Payload Execution,defense-evasion,T1218,darwin,[],[]
59fab1b89fc78dee4436f070209dd6df,Mimic Ransomware - Allow Multiple RDP Sessions per User,defense-evasion,T1112,darwin,[],[]
14ca1cfcf0455a15ae48b907f07d6599,Mimic Ransomware - Enable Multiple User Sessions,defense-evasion,T1112,darwin,[],[]
6aaf86c797e33b0ee3d16592be76f46e,Mimikatz,execution,T1059.001,darwin,[],[]
90c76bd616efee6d7c98dc6c1dcc6e99,Mimikatz - Cradlecraft PsSendKeys,execution,T1059.001,darwin,[],[]
fd2611bbbe81dfbe6c282799fea56737,Mimikatz Kerberos Ticket Attack,multiple,T1550.003,darwin,[],[]
ed508e035ded2716b4622276bc3da403,Mimikatz Pass the Hash,multiple,T1550.002,darwin,[],[]
3c647015-ab0a-496a-8847-6ab173cd2b22,MiniDumpWriteDump (Spooky),credential-access,T1003,darwin,[],['host.process.id']
7d45fed6428da84d356357a1ad79bfe4,Mirror Blast Emulation,execution,T1204.002,darwin,[],[]
acf646b22c5d2c2b1058feb7da1f3bdc,Modify BootExecute Value,multiple,T1547.001,darwin,[],[]
50598e403dbf17cf341e4e08a9c5b0d1,Modify Fax service to run PowerShell,multiple,T1543.003,darwin,[],[]
0bacba34be276136d07781079e912090,Modify Registry of Current User Profile - cmd,defense-evasion,T1112,darwin,[],[]
ad3da5b8a3ced63d5b6374b7aa6adac5,Modify Registry of Local Machine - cmd,defense-evasion,T1112,darwin,[],[]
c627649c38266ebb83e477796312be3c,Modify Registry to load Arbitrary DLL into LSASS - LsaDbExtPt,multiple,T1547.008,darwin,[],[]
0c67915b076b2b044cedb3fe979f4c7e,Modify SSH Authorized Keys,persistence,T1098.004,darwin,[],[]
7675653e29a9ca33083f7d66d87bec13,Modify SSP configuration in registry,multiple,T1547.005,darwin,[],[]
8ef0e743e8f073af665288aaf631a71a,Modify registry to store logon credentials,defense-evasion,T1112,darwin,[],[]
78024e1da21332fdcad99a6f93170d41,Mount ISO image,defense-evasion,T1553.005,darwin,[],[]
aa6ec4dd-db09-4925-b9b9-43adeb154686,Mount Share,lateral-movement,T1021.002,darwin,[],"['remote.host.fqdn', 'domain.user.name', 'remote.host.fqdn', 'remote.host.fqdn', 'remote.host.fqdn']"
f5e00f183d185e4306b355d3c3e5d8f3,Mount an ISO image and run executable from the ISO,defense-evasion,T1553.005,darwin,[],[]
ba3554b0cfd41b45bf16250b9afb1cca,Mount host filesystem to escape privileged Docker container,privilege-escalation,T1611,darwin,[],[]
e5f9de8f-3df1-4e78-ad92-a784e3f6770d,Move Powershell & triage,defense-evasion,T1059.001,darwin,[],[]
337c07ce279b747827679ffb226e5d9c,Mshta Executes Remote HTML Application (HTA),defense-evasion,T1218.005,darwin,[],[]
826e5c82d8f99a94ae96472dca89de03,Mshta executes JavaScript Scheme Fetch Remote Payload With GetObject,defense-evasion,T1218.005,darwin,[],[]
e5ca57d20f8608e2acc0808b8dd8726c,Mshta executes VBScript to execute malicious command,defense-evasion,T1218.005,darwin,[],[]
54a7ac8fc8991511de9993983d3d3215,Mshta used to Execute PowerShell,defense-evasion,T1218.005,darwin,[],[]
6ff9659bac38f7c1f64b7f302309c2f3,Msiexec.exe - Execute Local MSI file with an embedded DLL,defense-evasion,T1218.007,darwin,[],[]
728053b8e56bf06f4d19ceac871fcb6c,Msiexec.exe - Execute Local MSI file with an embedded EXE,defense-evasion,T1218.007,darwin,[],[]
fc919667b226b75eafa70b29f8f5e4f7,Msiexec.exe - Execute Local MSI file with embedded JScript,defense-evasion,T1218.007,darwin,[],[]
b0f287b8da3b5ad8619f8b7102cf4ee7,Msiexec.exe - Execute Local MSI file with embedded VBScript,defense-evasion,T1218.007,darwin,[],[]
dff11c1e8340bbae0245b866917889af,Msiexec.exe - Execute Remote MSI file,defense-evasion,T1218.007,darwin,[],[]
a514c64de95ade525a68116e442af1bd,Msiexec.exe - Execute the DllRegisterServer function of a DLL,defense-evasion,T1218.007,darwin,[],[]
6584f399fa2dfc9f34f8b53476b36282,Msiexec.exe - Execute the DllUnregisterServer function of a DLL,defense-evasion,T1218.007,darwin,[],[]
567eaaba-94cc-4a27-83f8-768e5638f4e1,NMAP scan,technical-information-gathering,T1254,darwin,[],[]
c5951c819c5f6125e0e5987a12a344f9,NTFS Alternate Data Stream Access,execution,T1059.001,darwin,[],[]
d1bde9af5206152c9980a5b6adcc1813,Named pipe client impersonation,multiple,T1134.001,darwin,[],[]
40161ad0-75bd-11e9-b475-0800200c9a66,Net use,lateral-movement,T1021.002,darwin,[],[]
371c8a9f96a5feb709658bf9933592d4,NetSupport - RAT Execution,command-and-control,T1219,darwin,[],[]
8bb400c4a8398ff27df5fff189aca59b,NetWire RAT Registry Key Creation,defense-evasion,T1112,darwin,[],[]
2ebdab5e06cbf1f321c85b0fc6ce1dfb,Netcat C2,command-and-control,T1095,darwin,[],[]
7ca3ddd55eb462f0bea2e31a88773ddc,Netsh Helper DLL Registration,multiple,T1546.007,darwin,[],[]
e8017c46-acb8-400c-a4b5-b3362b5b5baa,Network Interface Configuration,discovery,T1016,darwin,[],[]
9a19a8680e50aacc850e0dea64bd57dc,Network Service Discovery for Containers,discovery,T1046,darwin,[],[]
5a4cb2be-2684-4801-9355-3a90c91e0004,Network Service Scanning,discovery,T1046,darwin,[],[]
1c4b648dcee865a0233a5f15b0c5da8b,Network Share Discovery,discovery,T1135,darwin,[],[]
75393d8dae4e8777283b12eacdf63ba0,Network Share Discovery - linux,discovery,T1135,darwin,[],[]
25b475e94dd2d70fcc66b2ce43c8f718,Network Share Discovery PowerShell,discovery,T1135,darwin,[],[]
743517fa2f3b55455ac00bf5278dfb67,Network Share Discovery command prompt,discovery,T1135,darwin,[],[]
11674ad10631f621dd4bdcd611c706ad,New script file in the tmp directory,execution,T1059.004,darwin,[],[]
3571488e9343065a62e25f45fe8848f0,New shim database files created in the default shim database directory,multiple,T1546.011,darwin,[],[]
5897806f5beb75a30356063c17f58f49,Nimgrab - Transfer Files,command-and-control,T1105,darwin,[],[]
7d07e97d0fb537914ab52056b230eb35,Nix File and Directory Discovery,discovery,T1083,darwin,[],[]
feec1b093708c05e2f946a4e32253342,Nix File and Directory Discovery 2,discovery,T1083,darwin,[],[]
cde814c61dcd8b0fbeeb14f005c2432f,OSTAP JS version,execution,T1204.002,darwin,[],[]
148563e9c9fb2aaf64c617b2302d4c56,OSTAP Worming Activity,command-and-control,T1105,darwin,[],[]
373d28654268ba4613372df3904eb11f,OSTap Payload Download,execution,T1204.002,darwin,[],[]
431121fe12b6fd82938a9a52526b3423,OSTap Style Macro Execution,execution,T1204.002,darwin,[],[]
ed172018f897dab90147a47995ce197d,Obfuscated Command in PowerShell,defense-evasion,T1027,darwin,[],[]
b6885315a5836b702271546774e7109a,Obfuscated command line scripts,execution,T1059.004,darwin,[],[]
ef943918da20ee40d378ad000bbcc3b7,Obfuscation Tests,execution,T1059.001,darwin,[],[]
4f0c66956fc56e1ab11f4a1e394a4fd0,Octopus Scanner Malware Open Source Supply Chain,initial-access,T1195,darwin,[],[]
f6f3109375020c484e291ac3668f38af,Odbcconf.exe - Execute Arbitrary DLL,defense-evasion,T1218.008,darwin,[],[]
2fae8daf5c8d30455c0055c26248c661,Odbcconf.exe - Load Response File,defense-evasion,T1218.008,darwin,[],[]
eb9de85953f93fc247c48f1b236839fc,Office 365 - Exchange Audit Log Disabled,defense-evasion,T1562.008,darwin,[],[]
12ad9edefc86af07700fbf49bfdac6ba,Office Application Startup - Outlook as a C2,persistence,T1137,darwin,[],[]
ca3c058554276f34ac84b996af0caf0d,Office Generic Payload Download,execution,T1204.002,darwin,[],[]
705c4b9714ce06223e7d7038cd332808,Office launching .bat file from AppData,execution,T1204.002,darwin,[],[]
e947c2f5e248a8bbfe0e26b5bf688109,Office365 - Email Forwarding,collection,T1114.003,darwin,[],[]
2b20abe4020074cc3598e28dcf41d1bc,Offline Credential Theft With Mimikatz,credential-access,T1003.001,darwin,[],[]
9378f5d52c7f94cd08f407f8c0a5fbd7,Open a local port through Windows Firewall to any profile,defense-evasion,T1562.004,darwin,[],[]
fb827394b296192cb7a81031a2e37ae2,OpenSSL C2,command-and-control,T1573,darwin,[],[]
bd5ee87126c38b409c12f823ec4469c2,Opening ports for proxy - HARDRAIN,defense-evasion,T1562.004,darwin,[],[]
6b895fe897f459d889a8506746095cf7,Overwrite Linux Log,defense-evasion,T1070.002,darwin,[],[]
9e1fc72961c8e98bc89feeac0b6652e2,Overwrite Linux Mail Spool,defense-evasion,T1070.002,darwin,[],[]
03a0a74a1396a51c5cb607e787070048,Overwrite and delete a file with shred,defense-evasion,T1070.004,darwin,[],[]
66f19707907a88df172057c131ae2168,Overwrite deleted data on C drive,impact,T1485,darwin,[],[]
7a0e720d1f695b05af9f1b9cfb83d481,Overwrite macOS system log via echo utility,defense-evasion,T1070.002,darwin,[],[]
41d1aa5e9ab0eb27bf8f9fb0f43ac0ab,PDQ Deploy RAT,multiple,T1072,darwin,[],[]
dc594307cc6b1ed451b35e51f192dbac,"Packet Capture Linux socket AF_INET,SOCK_PACKET,UDP with sudo",multiple,T1040,darwin,[],[]
23a55c307920b731e16aa89f32d18f7a,"Packet Capture Linux socket AF_INET,SOCK_RAW,TCP with sudo",multiple,T1040,darwin,[],[]
7ebfbb078ecbc1808b6539325f9b4f6d,"Packet Capture Linux socket AF_PACKET,SOCK_RAW with BPF filter for UDP with sudo",multiple,T1040,darwin,[],[]
36d1f9546258d3a8ca9489853597acd3,"Packet Capture Linux socket AF_PACKET,SOCK_RAW with sudo",multiple,T1040,darwin,[],[]
3b2764c4c99a4adec2c68dc264d9e6c4,Packet Capture Linux using tshark or tcpdump,multiple,T1040,darwin,[],[]
2125c8629020f136ed11d2124dc76d2c,Packet Capture Windows Command Prompt,multiple,T1040,darwin,[],[]
8694818da4f9da7580fdb477b6a3685a,Packet Capture macOS using /dev/bpfN with sudo,multiple,T1040,darwin,[],[]
79cc22aa5dd3e0e7dba90a3d0cfa1f0c,Packet Capture macOS using tcpdump or tshark,multiple,T1040,darwin,[],[]
1003589b9e99d9edbd22cdcd56394f53,Pad Binary to Change Hash - Linux/macOS dd,defense-evasion,T1027.001,darwin,[],[]
5c922d92f383656401d5633ca23db497,Pad Binary to Change Hash using truncate command - Linux/macOS,defense-evasion,T1027.001,darwin,[],[]
d0966749d457cb6218a8cd5ee5128ea2,Parent PID Spoofing - Spawn from Current Process,multiple,T1134.004,darwin,[],[]
4e9bac619326378b219b3635c9a91b94,Parent PID Spoofing - Spawn from New Process,multiple,T1134.004,darwin,[],[]
9ac97b0e88af420a8c767a7512985895,Parent PID Spoofing - Spawn from Specified Process,multiple,T1134.004,darwin,[],[]
aa40e8fe704a97fb7f7a5a02e9334824,Parent PID Spoofing - Spawn from svchost.exe,multiple,T1134.004,darwin,[],[]
434e3cfb32590973acfc2cad9c3b523a,Parent PID Spoofing using PowerShell,multiple,T1134.004,darwin,[],[]
02de522f-7e0a-4544-8afc-0c195f400f5f,Parse SSH config,collection,T1005,darwin,['remote.ssh.cmd'],[]
5f77ecf9-613f-4863-8d2f-ed6b447a4633,Parse SSH known_hosts,discovery,T1018,darwin,[],[]
dcf01b96aca3771f0afc86357cbe5c6d,Password Brute User using Kerbrute Tool,credential-access,T1110.001,darwin,[],[]
9de217b5623080a6bc898c636b1e599d,Password Change on Directory Service Restore Mode (DSRM) Account,persistence,T1098,darwin,[],[]
16d35ea694e0568c1fee03936e448865,Password Cracking with Hashcat,credential-access,T1110.002,darwin,[],[]
e82f39e2-56f8-4f19-8376-b007f9ac5f8a,Password Policy,discovery,T1201,darwin,[],[]
2946edba-54d8-11eb-ae93-0242ac130002,Password Policy for a domain,discovery,T1201,darwin,[],[]
c285cfeaf0c226d3d2b3812726dbe3a8,Password Spray (DomainPasswordSpray),credential-access,T1110.003,darwin,[],[]
279d24eeb12b40e4547945accf59ca62,Password Spray Invoke-DomainPasswordSpray Light,credential-access,T1110.003,darwin,[],[]
c98d344fed27267f83450731071922aa,Password Spray Microsoft Online Accounts with MSOLSpray (Azure/O365),credential-access,T1110.003,darwin,[],[]
4f3f0cbca49ee581e3296d16f559c725,Password Spray all Domain Users,credential-access,T1110.003,darwin,[],[]
749175da6f9c4fc4609df39c8f98fca2,Password Spray using Kerbrute Tool,credential-access,T1110.003,darwin,[],[]
a59dbd1a2ac17d69455248e7d91231bc,Password spray all Active Directory domain users with a single password via LDAP against domain controller (NTLM or Kerberos),credential-access,T1110.003,darwin,[],[]
baf7e695c46eda5497fc648d976054a6,Password spray all Azure AD users with a single password,credential-access,T1110.003,darwin,[],[]
5c4dd985-89e3-4590-9b57-71fed66ff4e2,Permission Groups Discovery,discovery,T1069.001,darwin,[],[]
ced42979f76b8fc19c1afffad66beed5,Permission Groups Discovery (Local),discovery,T1069.001,darwin,[],[]
72089a2bd4a6a6f792f996d39e6b9366,Permission Groups Discovery PowerShell (Domain),discovery,T1069.002,darwin,[],[]
f5b4c02bae169cb3a62ac26bb80321d6,Permission Groups Discovery PowerShell (Local),discovery,T1069.001,darwin,[],[]
6920475188a41452389e254b61f745b4,Permission Groups Discovery for Containers- Local Groups,discovery,T1069.001,darwin,[],[]
5f939e65285f8e67507359887d2109a2,"Persist, Download, & Execute",multiple,T1197,darwin,[],[]
5043cd5dca66ce6b455b4aa793f0f0d5,Persistance with Event Monitor - emond,multiple,T1546.014,darwin,[],[]
01a2ad691dfb47b11d050fab371718d2,Persistence by modifying Windows Terminal profile,multiple,T1547.015,darwin,[],[]
4df4fdb269f34dd6d55969c83ff06c73,Persistence via WMI Event Subscription - ActiveScriptEventConsumer,multiple,T1546.003,darwin,[],[]
938a659c52ed102a8b35c7b1bb49eb11,Persistence via WMI Event Subscription - CommandLineEventConsumer,multiple,T1546.003,darwin,[],[]
2fc2b9c9b48990938653dbe8966d487d,Persistence with Custom AutodialDLL,multiple,T1546,darwin,[],[]
118b56eddccdf2cc0ed064e73ff33a28,PetitPotam,credential-access,T1187,darwin,[],[]
ac9dce33-2acc-4b34-94ce-2596409ce8f0,Ping network,discovery,T1016,darwin,[],[]
62b88a98e32cac28c744db4fcad3a0dd,Port Scan,discovery,T1046,darwin,[],[]
d6d77e5399e89ad6557bd40defef7217,Port Scan NMap for Windows,discovery,T1046,darwin,[],[]
d84a4fab3739f1dca177364e5c4b02a4,Port Scan Nmap,discovery,T1046,darwin,[],[]
518cee20267133203fc5d92cdc38af8c,Port Scan using python,discovery,T1046,darwin,[],[]
03a80d4a4c02d99295b5901ee695cc79,Potentially Unwanted Applications (PUA),execution,T1204.002,darwin,[],[]
25e524a8b1364858658ca0f6751da778,PowerDump Hashes and Usernames from Registry,credential-access,T1003.002,darwin,[],[]
6f5096d87a8f9ac4c397215cb58cc978,PowerShell - Prompt User for Password,multiple,T1056.002,darwin,[],[]
2f5e819a0fdae54834fa85a0b797d302,PowerShell Command Execution,execution,T1059.001,darwin,[],[]
48a861eb5802bd7abdaa64b4fcd30924,PowerShell Downgrade Attack,execution,T1059.001,darwin,[],[]
94bd4682c1c109fcc1d4011c3a616405,PowerShell Fileless Script Execution,execution,T1059.001,darwin,[],[]
a9df2530a06e1aa7d1ba9e9309364b9f,PowerShell Invoke Known Malicious Cmdlets,execution,T1059.001,darwin,[],[]
ccdb8caf-c69e-424b-b930-551969450c57,PowerShell Invoke MimiKats,execution,T1059.001,darwin,[],[]
